,subject,predicate,object
620,8857-CUPFQ,hasGender,Male
621,0793-TWELN,hasZipCode,90026
622,0793-TWELN,hasChurned,False
623,0793-TWELN,totalCharges,319.85
624,0793-TWELN,hasMonthlyCharges,80.15
625,0793-TWELN,usesPaymentMethod,Electronic check
626,0793-TWELN,hasPaperlessBilling,True
627,0793-TWELN,hasContractType,Month-to-month
628,0793-TWELN,hasStreamingMovies,False
629,0793-TWELN,hasStreamingTV,False
630,0793-TWELN,hasTechSupport,False
631,0793-TWELN,hasDeviceProtection,False
632,0793-TWELN,hasOnlineBackup,False
633,0793-TWELN,hasOnlineSecurity,True
634,0793-TWELN,hasInternetService,Fiber optic
635,0793-TWELN,hasMultipleLines,True
636,0793-TWELN,hasPhoneService,True
637,0793-TWELN,hasTenure,4
638,0793-TWELN,hasDependents,False
639,0793-TWELN,hasPartner,False
640,0793-TWELN,SeniorCitizen,False
641,0793-TWELN,hasLongitude,-118.263804
642,0793-TWELN,hasLatitude,34.078991
643,0793-TWELN,hasGender,Female
644,3761-FLYZI,hasZipCode,90011
645,3761-FLYZI,hasChurned,False
646,3761-FLYZI,totalCharges,7082.45
647,3761-FLYZI,hasMonthlyCharges,108.8
648,3761-FLYZI,usesPaymentMethod,Bank transfer (automatic)
649,3761-FLYZI,hasPaperlessBilling,True
650,3761-FLYZI,hasContractType,Month-to-month
651,3761-FLYZI,hasStreamingMovies,True
652,3761-FLYZI,hasStreamingTV,True
653,3761-FLYZI,hasTechSupport,False
654,3761-FLYZI,hasDeviceProtection,True
655,3761-FLYZI,hasOnlineBackup,True
656,3761-FLYZI,hasOnlineSecurity,False
657,3761-FLYZI,hasInternetService,Fiber optic
658,3761-FLYZI,hasMultipleLines,True
659,3761-FLYZI,hasPhoneService,True
660,3761-FLYZI,hasTenure,65
661,3761-FLYZI,hasDependents,False
662,3761-FLYZI,hasPartner,True
663,3761-FLYZI,SeniorCitizen,True
664,3761-FLYZI,hasLongitude,-118.258681
665,3761-FLYZI,hasLatitude,34.00709
666,3761-FLYZI,hasGender,Female
667,9584-EXCDZ,hasZipCode,94103
668,9584-EXCDZ,hasChurned,False
669,9584-EXCDZ,totalCharges,1165.6
670,9584-EXCDZ,hasMonthlyCharges,70.5
671,9584-EXCDZ,usesPaymentMethod,Bank transfer (automatic)
672,9584-EXCDZ,hasPaperlessBilling,False
673,9584-EXCDZ,hasContractType,Month-to-month
674,9584-EXCDZ,hasStreamingMovies,False
675,9584-EXCDZ,hasStreamingTV,False
676,9584-EXCDZ,hasTechSupport,False
677,9584-EXCDZ,hasDeviceProtection,False
678,9584-EXCDZ,hasOnlineBackup,False
679,9584-EXCDZ,hasOnlineSecurity,False
680,9584-EXCDZ,hasInternetService,Fiber optic
681,9584-EXCDZ,hasMultipleLines,False
682,9584-EXCDZ,hasPhoneService,True
683,9584-EXCDZ,hasTenure,17
684,9584-EXCDZ,hasDependents,False
685,9584-EXCDZ,hasPartner,False
686,9584-EXCDZ,SeniorCitizen,False
687,9584-EXCDZ,hasLongitude,-122.411287
688,9584-EXCDZ,hasLatitude,37.773147
689,9584-EXCDZ,hasGender,Female
690,5968-VXZLG,hasZipCode,91302
691,5968-VXZLG,hasChurned,False
692,5968-VXZLG,totalCharges,87.9
693,5968-VXZLG,hasMonthlyCharges,46.6
694,5968-VXZLG,usesPaymentMethod,Bank transfer (automatic)
695,5968-VXZLG,hasPaperlessBilling,True
696,5968-VXZLG,hasContractType,Month-to-month
697,5968-VXZLG,hasStreamingMovies,False
698,5968-VXZLG,hasStreamingTV,False
699,5968-VXZLG,hasTechSupport,False
700,5968-VXZLG,hasDeviceProtection,False
701,5968-VXZLG,hasOnlineBackup,False
702,5968-VXZLG,hasOnlineSecurity,False
703,5968-VXZLG,hasInternetService,DSL
704,5968-VXZLG,hasMultipleLines,False
705,5968-VXZLG,hasPhoneService,True
706,5968-VXZLG,hasTenure,2
707,5968-VXZLG,hasDependents,False
708,5968-VXZLG,hasPartner,False
709,5968-VXZLG,SeniorCitizen,False
710,5968-VXZLG,hasLongitude,-118.68346
711,5968-VXZLG,hasLatitude,34.130861
712,5968-VXZLG,hasGender,Male
713,5666-MBJPT,hasZipCode,93304
714,5666-MBJPT,hasChurned,False
715,5666-MBJPT,totalCharges,1725
716,5666-MBJPT,hasMonthlyCharges,25.1
717,5666-MBJPT,usesPaymentMethod,Bank transfer (automatic)
718,5666-MBJPT,hasPaperlessBilling,True
719,5666-MBJPT,hasContractType,Two year
720,5666-MBJPT,hasStreamingMovies,No internet service
721,5666-MBJPT,hasStreamingTV,No internet service
722,5666-MBJPT,hasTechSupport,No internet service
723,5666-MBJPT,hasDeviceProtection,No internet service
724,5666-MBJPT,hasOnlineBackup,No internet service
725,5666-MBJPT,hasOnlineSecurity,No internet service
726,5666-MBJPT,hasInternetService,False
727,5666-MBJPT,hasMultipleLines,True
728,5666-MBJPT,hasPhoneService,True
729,5666-MBJPT,hasTenure,65
730,5666-MBJPT,hasDependents,False
731,5666-MBJPT,hasPartner,False
732,5666-MBJPT,SeniorCitizen,False
733,5666-MBJPT,hasLongitude,-119.023552
734,5666-MBJPT,hasLatitude,35.339796
735,5666-MBJPT,hasGender,Male
736,4868-AADLV,hasZipCode,95938
737,4868-AADLV,hasChurned,False
738,4868-AADLV,totalCharges,7862.25
739,4868-AADLV,hasMonthlyCharges,116.25
740,4868-AADLV,usesPaymentMethod,Electronic check
741,4868-AADLV,hasPaperlessBilling,True
742,4868-AADLV,hasContractType,One year
743,4868-AADLV,hasStreamingMovies,True
744,4868-AADLV,hasStreamingTV,True
745,4868-AADLV,hasTechSupport,True
746,4868-AADLV,hasDeviceProtection,True
747,4868-AADLV,hasOnlineBackup,True
748,4868-AADLV,hasOnlineSecurity,True
749,4868-AADLV,hasInternetService,Fiber optic
750,4868-AADLV,hasMultipleLines,True
751,4868-AADLV,hasPhoneService,True
752,4868-AADLV,hasTenure,66
753,4868-AADLV,hasDependents,True
754,4868-AADLV,hasPartner,True
755,4868-AADLV,SeniorCitizen,True
756,4868-AADLV,hasLongitude,-121.777959
757,4868-AADLV,hasLatitude,39.607831
758,4868-AADLV,hasGender,Male
759,0993-OSGPT,hasZipCode,96048
760,0993-OSGPT,hasChurned,False
761,0993-OSGPT,totalCharges,3975.9
762,0993-OSGPT,hasMonthlyCharges,60.65
763,0993-OSGPT,usesPaymentMethod,Bank transfer (automatic)
764,0993-OSGPT,hasPaperlessBilling,True
765,0993-OSGPT,hasContractType,One year
766,0993-OSGPT,hasStreamingMovies,False
767,0993-OSGPT,hasStreamingTV,False
768,0993-OSGPT,hasTechSupport,True
769,0993-OSGPT,hasDeviceProtection,True
770,0993-OSGPT,hasOnlineBackup,True
771,0993-OSGPT,hasOnlineSecurity,False
772,0993-OSGPT,hasInternetService,DSL
773,0993-OSGPT,hasMultipleLines,False
774,0993-OSGPT,hasPhoneService,True
775,0993-OSGPT,hasTenure,68
776,0993-OSGPT,hasDependents,False
777,0993-OSGPT,hasPartner,True
778,0993-OSGPT,SeniorCitizen,True
779,0993-OSGPT,hasLongitude,-123.06597
780,0993-OSGPT,hasLatitude,40.913192
781,0993-OSGPT,hasGender,Female
782,6508-NJYRO,hasZipCode,92009
783,6508-NJYRO,hasChurned,False
784,6508-NJYRO,totalCharges,294.95
785,6508-NJYRO,hasMonthlyCharges,18.8
786,6508-NJYRO,usesPaymentMethod,Mailed check
787,6508-NJYRO,hasPaperlessBilling,False
788,6508-NJYRO,hasContractType,One year
789,6508-NJYRO,hasStreamingMovies,No internet service
790,6508-NJYRO,hasStreamingTV,No internet service
791,6508-NJYRO,hasTechSupport,No internet service
792,6508-NJYRO,hasDeviceProtection,No internet service
793,6508-NJYRO,hasOnlineBackup,No internet service
794,6508-NJYRO,hasOnlineSecurity,No internet service
795,6508-NJYRO,hasInternetService,False
796,6508-NJYRO,hasMultipleLines,False
797,6508-NJYRO,hasPhoneService,True
798,6508-NJYRO,hasTenure,15
799,6508-NJYRO,hasDependents,False
800,6508-NJYRO,hasPartner,True
801,6508-NJYRO,SeniorCitizen,False
802,6508-NJYRO,hasLongitude,-117.258203
803,6508-NJYRO,hasLatitude,33.098018
804,6508-NJYRO,hasGender,Male
805,2676-ISHSF,hasZipCode,96007
806,2676-ISHSF,hasChurned,False
807,2676-ISHSF,totalCharges,20.3
808,2676-ISHSF,hasMonthlyCharges,20.3
809,2676-ISHSF,usesPaymentMethod,Mailed check
810,2676-ISHSF,hasPaperlessBilling,False
811,2676-ISHSF,hasContractType,Month-to-month
812,2676-ISHSF,hasStreamingMovies,No internet service
813,2676-ISHSF,hasStreamingTV,No internet service
814,2676-ISHSF,hasTechSupport,No internet service
815,2676-ISHSF,hasDeviceProtection,No internet service
816,2676-ISHSF,hasOnlineBackup,No internet service
817,2676-ISHSF,hasOnlineSecurity,No internet service
818,2676-ISHSF,hasInternetService,False
819,2676-ISHSF,hasMultipleLines,False
820,2676-ISHSF,hasPhoneService,True
821,2676-ISHSF,hasTenure,1
822,2676-ISHSF,hasDependents,False
823,2676-ISHSF,hasPartner,False
824,2676-ISHSF,SeniorCitizen,False
825,2676-ISHSF,hasLongitude,-122.306657
826,2676-ISHSF,hasLatitude,40.448632
827,2676-ISHSF,hasGender,Male
828,9800-OUIGR,hasZipCode,94607
829,9800-OUIGR,hasChurned,False
830,9800-OUIGR,totalCharges,1374.2
831,9800-OUIGR,hasMonthlyCharges,20.0
832,9800-OUIGR,usesPaymentMethod,Credit card (automatic)
833,9800-OUIGR,hasPaperlessBilling,False
834,9800-OUIGR,hasContractType,Two year
835,9800-OUIGR,hasStreamingMovies,No internet service
836,9800-OUIGR,hasStreamingTV,No internet service
837,9800-OUIGR,hasTechSupport,No internet service
838,9800-OUIGR,hasDeviceProtection,No internet service
839,9800-OUIGR,hasOnlineBackup,No internet service
840,9800-OUIGR,hasOnlineSecurity,No internet service
841,9800-OUIGR,hasInternetService,False
842,9800-OUIGR,hasMultipleLines,False
843,9800-OUIGR,hasPhoneService,True
844,9800-OUIGR,hasTenure,66
845,9800-OUIGR,hasDependents,True
846,9800-OUIGR,hasPartner,True
847,9800-OUIGR,SeniorCitizen,False
848,9800-OUIGR,hasLongitude,-122.297401
849,9800-OUIGR,hasLatitude,37.80707
850,9800-OUIGR,hasGender,Male
851,4742-TXUEX,hasZipCode,92376
852,4742-TXUEX,hasChurned,False
853,4742-TXUEX,totalCharges,890.5
854,4742-TXUEX,hasMonthlyCharges,19.3
855,4742-TXUEX,usesPaymentMethod,Bank transfer (automatic)
856,4742-TXUEX,hasPaperlessBilling,False
857,4742-TXUEX,hasContractType,Two year
858,4742-TXUEX,hasStreamingMovies,No internet service
859,4742-TXUEX,hasStreamingTV,No internet service
860,4742-TXUEX,hasTechSupport,No internet service
861,4742-TXUEX,hasDeviceProtection,No internet service
862,4742-TXUEX,hasOnlineBackup,No internet service
863,4742-TXUEX,hasOnlineSecurity,No internet service
864,4742-TXUEX,hasInternetService,False
865,4742-TXUEX,hasMultipleLines,False
866,4742-TXUEX,hasPhoneService,True
867,4742-TXUEX,hasTenure,47
868,4742-TXUEX,hasDependents,True
869,4742-TXUEX,hasPartner,True
870,4742-TXUEX,SeniorCitizen,False
871,4742-TXUEX,hasLongitude,-117.378904
872,4742-TXUEX,hasLatitude,34.109775
873,4742-TXUEX,hasGender,Female
874,4012-ZTHBR,hasZipCode,95549
875,4012-ZTHBR,hasChurned,False
876,4012-ZTHBR,totalCharges,926.25
877,4012-ZTHBR,hasMonthlyCharges,44.95
878,4012-ZTHBR,usesPaymentMethod,Electronic check
879,4012-ZTHBR,hasPaperlessBilling,True
880,4012-ZTHBR,hasContractType,Month-to-month
881,4012-ZTHBR,hasStreamingMovies,False
882,4012-ZTHBR,hasStreamingTV,False
883,4012-ZTHBR,hasTechSupport,False
884,4012-ZTHBR,hasDeviceProtection,False
885,4012-ZTHBR,hasOnlineBackup,False
886,4012-ZTHBR,hasOnlineSecurity,False
887,4012-ZTHBR,hasInternetService,DSL
888,4012-ZTHBR,hasMultipleLines,False
889,4012-ZTHBR,hasPhoneService,True
890,4012-ZTHBR,hasTenure,21
891,4012-ZTHBR,hasDependents,True
892,4012-ZTHBR,hasPartner,True
893,4012-ZTHBR,SeniorCitizen,False
894,4012-ZTHBR,hasLongitude,-123.865325
895,4012-ZTHBR,hasLatitude,40.664483
896,4012-ZTHBR,hasGender,Female
897,2207-QPJED,hasZipCode,95568
898,2207-QPJED,hasChurned,False
899,2207-QPJED,totalCharges,3371.75
900,2207-QPJED,hasMonthlyCharges,90.0
901,2207-QPJED,usesPaymentMethod,Electronic check
902,2207-QPJED,hasPaperlessBilling,False
903,2207-QPJED,hasContractType,Month-to-month
904,2207-QPJED,hasStreamingMovies,False
905,2207-QPJED,hasStreamingTV,True
906,2207-QPJED,hasTechSupport,True
907,2207-QPJED,hasDeviceProtection,True
908,2207-QPJED,hasOnlineBackup,False
909,2207-QPJED,hasOnlineSecurity,False
910,2207-QPJED,hasInternetService,Fiber optic
911,2207-QPJED,hasMultipleLines,False
912,2207-QPJED,hasPhoneService,True
913,2207-QPJED,hasTenure,37
914,2207-QPJED,hasDependents,False
915,2207-QPJED,hasPartner,True
916,2207-QPJED,SeniorCitizen,True
917,2207-QPJED,hasLongitude,-123.471895
918,2207-QPJED,hasLatitude,41.444606
919,2207-QPJED,hasGender,Female
920,3230-IUALN,hasZipCode,95501
921,3230-IUALN,hasChurned,False
922,3230-IUALN,totalCharges,3533.6
923,3230-IUALN,hasMonthlyCharges,81.0
924,3230-IUALN,usesPaymentMethod,Mailed check
925,3230-IUALN,hasPaperlessBilling,True
926,3230-IUALN,hasContractType,Two year
927,3230-IUALN,hasStreamingMovies,True
928,3230-IUALN,hasStreamingTV,True
929,3230-IUALN,hasTechSupport,True
930,3230-IUALN,hasDeviceProtection,True
931,3230-IUALN,hasOnlineBackup,False
932,3230-IUALN,hasOnlineSecurity,True
933,3230-IUALN,hasInternetService,DSL
934,3230-IUALN,hasMultipleLines,False
935,3230-IUALN,hasPhoneService,True
936,3230-IUALN,hasTenure,45
937,3230-IUALN,hasDependents,False
938,3230-IUALN,hasPartner,True
939,3230-IUALN,SeniorCitizen,False
940,3230-IUALN,hasLongitude,-124.15428
941,3230-IUALN,hasLatitude,40.796621
942,3230-IUALN,hasGender,Female
943,1110-KYLGQ,hasZipCode,95008
944,1110-KYLGQ,hasChurned,False
945,1110-KYLGQ,totalCharges,6780.1
946,1110-KYLGQ,hasMonthlyCharges,108.25
947,1110-KYLGQ,usesPaymentMethod,Credit card (automatic)
948,1110-KYLGQ,hasPaperlessBilling,False
949,1110-KYLGQ,hasContractType,Month-to-month
950,1110-KYLGQ,hasStreamingMovies,True
951,1110-KYLGQ,hasStreamingTV,True
952,1110-KYLGQ,hasTechSupport,False
953,1110-KYLGQ,hasDeviceProtection,True
954,1110-KYLGQ,hasOnlineBackup,True
955,1110-KYLGQ,hasOnlineSecurity,True
956,1110-KYLGQ,hasInternetService,Fiber optic
957,1110-KYLGQ,hasMultipleLines,True
958,1110-KYLGQ,hasPhoneService,True
959,1110-KYLGQ,hasTenure,63
960,1110-KYLGQ,hasDependents,False
961,1110-KYLGQ,hasPartner,False
962,1110-KYLGQ,SeniorCitizen,False
963,1110-KYLGQ,hasLongitude,-121.954567
964,1110-KYLGQ,hasLatitude,37.279689
965,1110-KYLGQ,hasGender,Female
966,6848-HJTXY,hasZipCode,91761
967,6848-HJTXY,hasChurned,False
968,6848-HJTXY,totalCharges,1208.6
969,6848-HJTXY,hasMonthlyCharges,19.45
970,6848-HJTXY,usesPaymentMethod,Credit card (automatic)
971,6848-HJTXY,hasPaperlessBilling,False
972,6848-HJTXY,hasContractType,Two year
973,6848-HJTXY,hasStreamingMovies,No internet service
974,6848-HJTXY,hasStreamingTV,No internet service
975,6848-HJTXY,hasTechSupport,No internet service
976,6848-HJTXY,hasDeviceProtection,No internet service
977,6848-HJTXY,hasOnlineBackup,No internet service
978,6848-HJTXY,hasOnlineSecurity,No internet service
979,6848-HJTXY,hasInternetService,False
980,6848-HJTXY,hasMultipleLines,False
981,6848-HJTXY,hasPhoneService,True
982,6848-HJTXY,hasTenure,64
983,6848-HJTXY,hasDependents,False
984,6848-HJTXY,hasPartner,True
985,6848-HJTXY,SeniorCitizen,False
986,6848-HJTXY,hasLongitude,-117.591528
987,6848-HJTXY,hasLatitude,34.035602
988,6848-HJTXY,hasGender,Female
989,0422-OHQHQ,hasZipCode,93722
990,0422-OHQHQ,hasChurned,False
991,0422-OHQHQ,totalCharges,295.95
992,0422-OHQHQ,hasMonthlyCharges,20.55
993,0422-OHQHQ,usesPaymentMethod,Mailed check
994,0422-OHQHQ,hasPaperlessBilling,False
995,0422-OHQHQ,hasContractType,One year
996,0422-OHQHQ,hasStreamingMovies,No internet service
997,0422-OHQHQ,hasStreamingTV,No internet service
998,0422-OHQHQ,hasTechSupport,No internet service
999,0422-OHQHQ,hasDeviceProtection,No internet service
1000,0422-OHQHQ,hasOnlineBackup,No internet service
1001,0422-OHQHQ,hasOnlineSecurity,No internet service
1002,0422-OHQHQ,hasInternetService,False
1003,0422-OHQHQ,hasMultipleLines,False
1004,0422-OHQHQ,hasPhoneService,True
1005,0422-OHQHQ,hasTenure,15
1006,0422-OHQHQ,hasDependents,False
1007,0422-OHQHQ,hasPartner,True
1008,0422-OHQHQ,SeniorCitizen,False
1009,0422-OHQHQ,hasLongitude,-119.929894
1010,0422-OHQHQ,hasLatitude,36.78979
1011,0422-OHQHQ,hasGender,Female
1012,3969-GYXEL,hasZipCode,94708
1013,3969-GYXEL,hasChurned,False
1014,3969-GYXEL,totalCharges,838.7
1015,3969-GYXEL,hasMonthlyCharges,76.4
1016,3969-GYXEL,usesPaymentMethod,Electronic check
1017,3969-GYXEL,hasPaperlessBilling,False
1018,3969-GYXEL,hasContractType,Month-to-month
1019,3969-GYXEL,hasStreamingMovies,False
1020,3969-GYXEL,hasStreamingTV,False
1021,3969-GYXEL,hasTechSupport,False
1022,3969-GYXEL,hasDeviceProtection,False
1023,3969-GYXEL,hasOnlineBackup,False
1024,3969-GYXEL,hasOnlineSecurity,True
1025,3969-GYXEL,hasInternetService,Fiber optic
1026,3969-GYXEL,hasMultipleLines,False
1027,3969-GYXEL,hasPhoneService,True
1028,3969-GYXEL,hasTenure,11
1029,3969-GYXEL,hasDependents,False
1030,3969-GYXEL,hasPartner,False
1031,3969-GYXEL,SeniorCitizen,False
1032,3969-GYXEL,hasLongitude,-122.263124
1033,3969-GYXEL,hasLatitude,37.897743
1034,3969-GYXEL,hasGender,Female
1035,2077-DDHJK,hasZipCode,93117
1036,2077-DDHJK,hasChurned,False
1037,2077-DDHJK,totalCharges,4911.35
1038,2077-DDHJK,hasMonthlyCharges,70.9
1039,2077-DDHJK,usesPaymentMethod,Credit card (automatic)
1040,2077-DDHJK,hasPaperlessBilling,False
1041,2077-DDHJK,hasContractType,Two year
1042,2077-DDHJK,hasStreamingMovies,False
1043,2077-DDHJK,hasStreamingTV,False
1044,2077-DDHJK,hasTechSupport,True
1045,2077-DDHJK,hasDeviceProtection,True
1046,2077-DDHJK,hasOnlineBackup,True
1047,2077-DDHJK,hasOnlineSecurity,True
1048,2077-DDHJK,hasInternetService,DSL
1049,2077-DDHJK,hasMultipleLines,True
1050,2077-DDHJK,hasPhoneService,True
1051,2077-DDHJK,hasTenure,68
1052,2077-DDHJK,hasDependents,False
1053,2077-DDHJK,hasPartner,True
1054,2077-DDHJK,SeniorCitizen,False
1055,2077-DDHJK,hasLongitude,-120.091246
1056,2077-DDHJK,hasLatitude,34.489983
1057,2077-DDHJK,hasGender,Female
1058,5153-LXKDT,hasZipCode,94506
1059,5153-LXKDT,hasChurned,False
1060,5153-LXKDT,totalCharges,7467.5
1061,5153-LXKDT,hasMonthlyCharges,110.2
1062,5153-LXKDT,usesPaymentMethod,Electronic check
1063,5153-LXKDT,hasPaperlessBilling,True
1064,5153-LXKDT,hasContractType,Two year
1065,5153-LXKDT,hasStreamingMovies,True
1066,5153-LXKDT,hasStreamingTV,True
1067,5153-LXKDT,hasTechSupport,False
1068,5153-LXKDT,hasDeviceProtection,True
1069,5153-LXKDT,hasOnlineBackup,True
1070,5153-LXKDT,hasOnlineSecurity,True
1071,5153-LXKDT,hasInternetService,Fiber optic
1072,5153-LXKDT,hasMultipleLines,True
1073,5153-LXKDT,hasPhoneService,True
1074,5153-LXKDT,hasTenure,68
1075,5153-LXKDT,hasDependents,True
1076,5153-LXKDT,hasPartner,True
1077,5153-LXKDT,SeniorCitizen,False
1078,5153-LXKDT,hasLongitude,-121.903253
1079,5153-LXKDT,hasLatitude,37.791481
1080,5153-LXKDT,hasGender,Male
1081,9518-IMLHK,hasZipCode,95820
1082,9518-IMLHK,hasChurned,False
1083,9518-IMLHK,totalCharges,2156.25
1084,9518-IMLHK,hasMonthlyCharges,72.45
1085,9518-IMLHK,usesPaymentMethod,Bank transfer (automatic)
1086,9518-IMLHK,hasPaperlessBilling,True
1087,9518-IMLHK,hasContractType,Month-to-month
1088,9518-IMLHK,hasStreamingMovies,False
1089,9518-IMLHK,hasStreamingTV,True
1090,9518-IMLHK,hasTechSupport,True
1091,9518-IMLHK,hasDeviceProtection,True
1092,9518-IMLHK,hasOnlineBackup,True
1093,9518-IMLHK,hasOnlineSecurity,True
1094,9518-IMLHK,hasInternetService,DSL
1095,9518-IMLHK,hasMultipleLines,False
1096,9518-IMLHK,hasPhoneService,True
1097,9518-IMLHK,hasTenure,31
1098,9518-IMLHK,hasDependents,False
1099,9518-IMLHK,hasPartner,False
1100,9518-IMLHK,SeniorCitizen,False
1101,9518-IMLHK,hasLongitude,-121.444144
1102,9518-IMLHK,hasLatitude,38.53508
1103,9518-IMLHK,hasGender,Male
1104,6266-QHOJZ,hasZipCode,90717
1105,6266-QHOJZ,hasChurned,False
1106,6266-QHOJZ,totalCharges,5844.65
1107,6266-QHOJZ,hasMonthlyCharges,89.85
1108,6266-QHOJZ,usesPaymentMethod,Electronic check
1109,6266-QHOJZ,hasPaperlessBilling,True
1110,6266-QHOJZ,hasContractType,One year
1111,6266-QHOJZ,hasStreamingMovies,False
1112,6266-QHOJZ,hasStreamingTV,False
1113,6266-QHOJZ,hasTechSupport,True
1114,6266-QHOJZ,hasDeviceProtection,False
1115,6266-QHOJZ,hasOnlineBackup,True
1116,6266-QHOJZ,hasOnlineSecurity,True
1117,6266-QHOJZ,hasInternetService,Fiber optic
1118,6266-QHOJZ,hasMultipleLines,True
1119,6266-QHOJZ,hasPhoneService,True
1120,6266-QHOJZ,hasTenure,65
1121,6266-QHOJZ,hasDependents,False
1122,6266-QHOJZ,hasPartner,False
1123,6266-QHOJZ,SeniorCitizen,False
1124,6266-QHOJZ,hasLongitude,-118.317354
1125,6266-QHOJZ,hasLatitude,33.794209
1126,6266-QHOJZ,hasGender,Female
1127,6837-HAEVO,hasZipCode,92551
1128,6837-HAEVO,hasChurned,False
1129,6837-HAEVO,totalCharges,7297.75
1130,6837-HAEVO,hasMonthlyCharges,105.0
1131,6837-HAEVO,usesPaymentMethod,Electronic check
1132,6837-HAEVO,hasPaperlessBilling,True
1133,6837-HAEVO,hasContractType,Two year
1134,6837-HAEVO,hasStreamingMovies,True
1135,6837-HAEVO,hasStreamingTV,True
1136,6837-HAEVO,hasTechSupport,False
1137,6837-HAEVO,hasDeviceProtection,True
1138,6837-HAEVO,hasOnlineBackup,True
1139,6837-HAEVO,hasOnlineSecurity,False
1140,6837-HAEVO,hasInternetService,Fiber optic
1141,6837-HAEVO,hasMultipleLines,True
