,subject,predicate,object
857,15810878,hasEstimatedSalaryOf,147797.54
858,15654519,hasCreditScoreOf,680
859,15654519,hasGender,Male
860,15654519,isAge,31
861,15654519,inCountry,France
862,15654519,hasBalance,0.0
863,15654519,hasNumberOfProducts,2
864,15654519,hasCreditCard,True
865,15654519,IsActiveMember,True
866,15654519,hasChurned,False
867,15654519,TenureOf,1
868,15654519,hasEstimatedSalaryOf,3148.2
869,15774155,hasCreditScoreOf,662
870,15774155,hasGender,Male
871,15774155,isAge,33
872,15774155,inCountry,Germany
873,15774155,hasBalance,103471.52
874,15774155,hasNumberOfProducts,1
875,15774155,hasCreditCard,True
876,15774155,IsActiveMember,True
877,15774155,hasChurned,False
878,15774155,TenureOf,0
879,15774155,hasEstimatedSalaryOf,162703.0
880,15757933,hasCreditScoreOf,733
881,15757933,hasGender,Female
882,15757933,isAge,30
883,15757933,inCountry,Germany
884,15757933,hasBalance,102452.71
885,15757933,hasNumberOfProducts,1
886,15757933,hasCreditCard,True
887,15757933,IsActiveMember,False
888,15757933,hasChurned,False
889,15757933,TenureOf,1
890,15757933,hasEstimatedSalaryOf,21556.95
891,15792365,hasCreditScoreOf,501
892,15792365,hasGender,Male
893,15792365,isAge,44
894,15792365,inCountry,France
895,15792365,hasBalance,142051.07
896,15792365,hasNumberOfProducts,2
897,15792365,hasCreditCard,False
898,15792365,IsActiveMember,True
899,15792365,hasChurned,False
900,15792365,TenureOf,4
901,15792365,hasEstimatedSalaryOf,74940.5
902,15766667,hasCreditScoreOf,717
903,15766667,hasGender,Male
904,15766667,isAge,36
905,15766667,inCountry,Spain
906,15766667,hasBalance,102989.83
907,15766667,hasNumberOfProducts,2
908,15766667,hasCreditCard,False
909,15766667,IsActiveMember,True
910,15766667,hasChurned,False
911,15766667,TenureOf,2
912,15766667,hasEstimatedSalaryOf,49185.57
913,15691950,hasCreditScoreOf,591
914,15691950,hasGender,Male
915,15691950,isAge,49
916,15691950,inCountry,France
917,15691950,hasBalance,0.0
918,15691950,hasNumberOfProducts,2
919,15691950,hasCreditCard,True
920,15691950,IsActiveMember,False
921,15691950,hasChurned,False
922,15691950,TenureOf,3
923,15691950,hasEstimatedSalaryOf,50123.44
924,15647099,hasCreditScoreOf,633
925,15647099,hasGender,Female
926,15647099,isAge,37
927,15647099,inCountry,France
928,15647099,hasBalance,156091.97
929,15647099,hasNumberOfProducts,1
930,15647099,hasCreditCard,True
931,15647099,IsActiveMember,False
932,15647099,hasChurned,False
933,15647099,TenureOf,9
934,15647099,hasEstimatedSalaryOf,72008.61
935,15587596,hasCreditScoreOf,628
936,15587596,hasGender,Female
937,15587596,isAge,39
938,15587596,inCountry,Spain
939,15587596,hasBalance,107553.33
940,15587596,hasNumberOfProducts,1
941,15587596,hasCreditCard,True
942,15587596,IsActiveMember,False
943,15587596,hasChurned,False
944,15587596,TenureOf,8
945,15587596,hasEstimatedSalaryOf,117523.41
946,15805104,hasCreditScoreOf,743
947,15805104,hasGender,Female
948,15805104,isAge,73
949,15805104,inCountry,France
950,15805104,hasBalance,0.0
951,15805104,hasNumberOfProducts,2
952,15805104,hasCreditCard,False
953,15805104,IsActiveMember,True
954,15805104,hasChurned,False
955,15805104,TenureOf,6
956,15805104,hasEstimatedSalaryOf,107867.38
957,15682528,hasCreditScoreOf,572
958,15682528,hasGender,Male
959,15682528,isAge,33
960,15682528,inCountry,France
961,15682528,hasBalance,0.0
962,15682528,hasNumberOfProducts,1
963,15682528,hasCreditCard,False
964,15682528,IsActiveMember,True
965,15682528,hasChurned,False
966,15682528,TenureOf,5
967,15682528,hasEstimatedSalaryOf,41139.05
968,15808473,hasCreditScoreOf,673
969,15808473,hasGender,Male
970,15808473,isAge,72
971,15808473,inCountry,France
972,15808473,hasBalance,0.0
973,15808473,hasNumberOfProducts,2
974,15808473,hasCreditCard,False
975,15808473,IsActiveMember,True
976,15808473,hasChurned,False
977,15808473,TenureOf,1
978,15808473,hasEstimatedSalaryOf,111981.19
979,15578825,hasCreditScoreOf,734
980,15578825,hasGender,Female
981,15578825,isAge,29
982,15578825,inCountry,France
983,15578825,hasBalance,139994.66
984,15578825,hasNumberOfProducts,1
985,15578825,hasCreditCard,True
986,15578825,IsActiveMember,False
987,15578825,hasChurned,False
988,15578825,TenureOf,0
989,15578825,hasEstimatedSalaryOf,17744.72
990,15647546,hasCreditScoreOf,688
991,15647546,hasGender,Female
992,15647546,isAge,40
993,15647546,inCountry,Germany
994,15647546,hasBalance,150679.71
995,15647546,hasNumberOfProducts,2
996,15647546,hasCreditCard,False
997,15647546,IsActiveMember,True
998,15647546,hasChurned,False
999,15647546,TenureOf,8
1000,15647546,hasEstimatedSalaryOf,196226.38
1001,15771636,hasCreditScoreOf,793
1002,15771636,hasGender,Female
1003,15771636,isAge,36
1004,15771636,inCountry,Spain
1005,15771636,hasBalance,0.0
1006,15771636,hasNumberOfProducts,1
1007,15771636,hasCreditCard,False
1008,15771636,IsActiveMember,False
1009,15771636,hasChurned,False
1010,15771636,TenureOf,0
1011,15771636,hasEstimatedSalaryOf,148993.47
1012,15593622,hasCreditScoreOf,635
1013,15593622,hasGender,Male
1014,15593622,isAge,43
1015,15593622,inCountry,France
1016,15593622,hasBalance,122198.21
1017,15593622,hasNumberOfProducts,2
1018,15593622,hasCreditCard,False
1019,15593622,IsActiveMember,True
1020,15593622,hasChurned,False
1021,15593622,TenureOf,10
1022,15593622,hasEstimatedSalaryOf,179144.54
1023,15614635,hasCreditScoreOf,582
1024,15614635,hasGender,Male
1025,15614635,isAge,52
1026,15614635,inCountry,France
1027,15614635,hasBalance,151457.88
1028,15614635,hasNumberOfProducts,1
1029,15614635,hasCreditCard,False
1030,15614635,IsActiveMember,True
1031,15614635,hasChurned,False
1032,15614635,TenureOf,2
1033,15614635,hasEstimatedSalaryOf,40893.61
1034,15764253,hasCreditScoreOf,742
1035,15764253,hasGender,Male
1036,15764253,isAge,32
1037,15764253,inCountry,France
1038,15764253,hasBalance,160485.16
1039,15764253,hasNumberOfProducts,1
1040,15764253,hasCreditCard,True
1041,15764253,IsActiveMember,False
1042,15764253,hasChurned,False
1043,15764253,TenureOf,6
1044,15764253,hasEstimatedSalaryOf,29023.03
1045,15730150,hasCreditScoreOf,540
1046,15730150,hasGender,Male
1047,15730150,isAge,37
1048,15730150,inCountry,Spain
1049,15730150,hasBalance,120825.7
1050,15730150,hasNumberOfProducts,1
1051,15730150,hasCreditCard,True
1052,15730150,IsActiveMember,False
1053,15730150,hasChurned,False
1054,15730150,TenureOf,0
1055,15730150,hasEstimatedSalaryOf,28257.89
1056,15624437,hasCreditScoreOf,825
1057,15624437,hasGender,Female
1058,15624437,isAge,32
1059,15624437,inCountry,Spain
1060,15624437,hasBalance,0.0
1061,15624437,hasNumberOfProducts,2
1062,15624437,hasCreditCard,True
1063,15624437,IsActiveMember,True
1064,15624437,hasChurned,False
1065,15624437,TenureOf,1
1066,15624437,hasEstimatedSalaryOf,42935.15
1067,15687959,hasCreditScoreOf,573
1068,15687959,hasGender,Female
1069,15687959,isAge,44
1070,15687959,inCountry,Spain
1071,15687959,hasBalance,0.0
1072,15687959,hasNumberOfProducts,1
1073,15687959,hasCreditCard,True
1074,15687959,IsActiveMember,True
1075,15687959,hasChurned,False
1076,15687959,TenureOf,4
1077,15687959,hasEstimatedSalaryOf,94862.93
1078,15808930,hasCreditScoreOf,531
1079,15808930,hasGender,Female
1080,15808930,isAge,37
1081,15808930,inCountry,France
1082,15808930,hasBalance,0.0
1083,15808930,hasNumberOfProducts,1
1084,15808930,hasCreditCard,True
1085,15808930,IsActiveMember,False
1086,15808930,hasChurned,False
1087,15808930,TenureOf,1
1088,15808930,hasEstimatedSalaryOf,4606.97
1089,15585388,hasCreditScoreOf,660
1090,15585388,hasGender,Male
1091,15585388,isAge,31
1092,15585388,inCountry,Germany
1093,15585388,hasBalance,125189.75
1094,15585388,hasNumberOfProducts,2
1095,15585388,hasCreditCard,True
1096,15585388,IsActiveMember,True
1097,15585388,hasChurned,False
1098,15585388,TenureOf,9
1099,15585388,hasEstimatedSalaryOf,139874.43
1100,15783444,hasCreditScoreOf,788
1101,15783444,hasGender,Female
1102,15783444,isAge,39
1103,15783444,inCountry,France
1104,15783444,hasBalance,135139.33
1105,15783444,hasNumberOfProducts,1
1106,15783444,hasCreditCard,False
1107,15783444,IsActiveMember,True
1108,15783444,hasChurned,False
1109,15783444,TenureOf,3
1110,15783444,hasEstimatedSalaryOf,113086.08
1111,15682523,hasCreditScoreOf,762
1112,15682523,hasGender,Male
1113,15682523,isAge,20
1114,15682523,inCountry,France
1115,15682523,hasBalance,139432.55
1116,15682523,hasNumberOfProducts,1
1117,15682523,hasCreditCard,True
1118,15682523,IsActiveMember,True
1119,15682523,hasChurned,False
1120,15682523,TenureOf,1
1121,15682523,hasEstimatedSalaryOf,85606.83
1122,15788659,hasCreditScoreOf,695
1123,15788659,hasGender,Male
1124,15788659,isAge,46
1125,15788659,inCountry,France
1126,15788659,hasBalance,0.0
1127,15788659,hasNumberOfProducts,2
1128,15788659,hasCreditCard,True
1129,15788659,IsActiveMember,True
1130,15788659,hasChurned,False
1131,15788659,TenureOf,4
1132,15788659,hasEstimatedSalaryOf,137537.22
1133,15660608,hasCreditScoreOf,699
1134,15660608,hasGender,Male
1135,15660608,isAge,44
1136,15660608,inCountry,France
1137,15660608,hasBalance,158697.61
1138,15660608,hasNumberOfProducts,1
1139,15660608,hasCreditCard,True
1140,15660608,IsActiveMember,False
1141,15660608,hasChurned,False
1142,15660608,TenureOf,8
1143,15660608,hasEstimatedSalaryOf,107181.22
1144,15692664,hasCreditScoreOf,677
1145,15692664,hasGender,Female
1146,15692664,isAge,58
1147,15692664,inCountry,France
1148,15692664,hasBalance,90022.85
1149,15692664,hasNumberOfProducts,1
1150,15692664,hasCreditCard,False
1151,15692664,IsActiveMember,True
1152,15692664,hasChurned,False
1153,15692664,TenureOf,1
1154,15692664,hasEstimatedSalaryOf,2988.28
1155,15592091,hasCreditScoreOf,620
1156,15592091,hasGender,Male
1157,15592091,isAge,31
1158,15592091,inCountry,Spain
1159,15592091,hasBalance,166833.86
1160,15592091,hasNumberOfProducts,2
1161,15592091,hasCreditCard,True
1162,15592091,IsActiveMember,True
1163,15592091,hasChurned,False
1164,15592091,TenureOf,2
1165,15592091,hasEstimatedSalaryOf,135171.6
1166,15721433,hasCreditScoreOf,664
1167,15721433,hasGender,Female
1168,15721433,isAge,38
1169,15721433,inCountry,France
1170,15721433,hasBalance,74306.19
1171,15721433,hasNumberOfProducts,2
1172,15721433,hasCreditCard,True
1173,15721433,IsActiveMember,False
1174,15721433,hasChurned,False
1175,15721433,TenureOf,4
1176,15721433,hasEstimatedSalaryOf,154395.56
1177,15635097,hasCreditScoreOf,599
1178,15635097,hasGender,Male
1179,15635097,isAge,39
1180,15635097,inCountry,Germany
1181,15635097,hasBalance,188976.89
1182,15635097,hasNumberOfProducts,2
1183,15635097,hasCreditCard,False
1184,15635097,IsActiveMember,True
1185,15635097,hasChurned,False
1186,15635097,TenureOf,2
1187,15635097,hasEstimatedSalaryOf,176142.09
1188,15782231,hasCreditScoreOf,521
1189,15782231,hasGender,Male
1190,15782231,isAge,38
1191,15782231,inCountry,France
1192,15782231,hasBalance,0.0
1193,15782231,hasNumberOfProducts,2
1194,15782231,hasCreditCard,True
1195,15782231,IsActiveMember,False
1196,15782231,hasChurned,False
1197,15782231,TenureOf,6
1198,15782231,hasEstimatedSalaryOf,51454.06
1199,15714658,hasCreditScoreOf,696
1200,15714658,hasGender,Female
1201,15714658,isAge,33
1202,15714658,inCountry,France
1203,15714658,hasBalance,0.0
1204,15714658,hasNumberOfProducts,2
1205,15714658,hasCreditCard,True
1206,15714658,IsActiveMember,True
1207,15714658,hasChurned,False
1208,15714658,TenureOf,4
1209,15714658,hasEstimatedSalaryOf,73371.65
1210,15731267,hasCreditScoreOf,797
1211,15731267,hasGender,Male
1212,15731267,isAge,37
1213,15731267,inCountry,France
1214,15731267,hasBalance,75263.7
1215,15731267,hasNumberOfProducts,1
1216,15731267,hasCreditCard,True
1217,15731267,IsActiveMember,False
1218,15731267,hasChurned,False
1219,15731267,TenureOf,4
1220,15731267,hasEstimatedSalaryOf,85801.77
1221,15628863,hasCreditScoreOf,601
1222,15628863,hasGender,Male
1223,15628863,isAge,38
1224,15628863,inCountry,France
1225,15628863,hasBalance,60013.81
1226,15628863,hasNumberOfProducts,1
1227,15628863,hasCreditCard,True
1228,15628863,IsActiveMember,True
1229,15628863,hasChurned,False
1230,15628863,TenureOf,4
1231,15628863,hasEstimatedSalaryOf,38020.05
1232,15656286,hasCreditScoreOf,794
1233,15656286,hasGender,Male
1234,15656286,isAge,33
1235,15656286,inCountry,France
1236,15656286,hasBalance,0.0
1237,15656286,hasNumberOfProducts,2
1238,15656286,hasCreditCard,False
1239,15656286,IsActiveMember,False
1240,15656286,hasChurned,False
1241,15656286,TenureOf,0
1242,15656286,hasEstimatedSalaryOf,178122.71
1243,15628308,hasCreditScoreOf,850
1244,15628308,hasGender,Female
1245,15628308,isAge,24
1246,15628308,inCountry,France
1247,15628308,hasBalance,0.0
1248,15628308,hasNumberOfProducts,2
1249,15628308,hasCreditCard,True
1250,15628308,IsActiveMember,True
1251,15628308,hasChurned,False
1252,15628308,TenureOf,6
1253,15628308,hasEstimatedSalaryOf,13159.9
1254,15704315,hasCreditScoreOf,556
1255,15704315,hasGender,Male
1256,15704315,isAge,34
1257,15704315,inCountry,France
1258,15704315,hasBalance,163757.06
1259,15704315,hasNumberOfProducts,1
1260,15704315,hasCreditCard,True
1261,15704315,IsActiveMember,True
1262,15704315,hasChurned,False
1263,15704315,TenureOf,8
1264,15704315,hasEstimatedSalaryOf,104000.06
1265,15614137,hasCreditScoreOf,685
1266,15614137,hasGender,Female
1267,15614137,isAge,40
1268,15614137,inCountry,France
1269,15614137,hasBalance,0.0
1270,15614137,hasNumberOfProducts,2
1271,15614137,hasCreditCard,True
1272,15614137,IsActiveMember,False
1273,15614137,hasChurned,False
1274,15614137,TenureOf,7
1275,15614137,hasEstimatedSalaryOf,103898.59
1276,15647191,hasCreditScoreOf,677
1277,15647191,hasGender,Male
1278,15647191,isAge,36
1279,15647191,inCountry,France
1280,15647191,hasBalance,0.0
1281,15647191,hasNumberOfProducts,2
1282,15647191,hasCreditCard,True
1283,15647191,IsActiveMember,False
1284,15647191,hasChurned,False
1285,15647191,TenureOf,4
1286,15647191,hasEstimatedSalaryOf,7824.31
1287,15643794,hasCreditScoreOf,639
1288,15643794,hasGender,Female
1289,15643794,isAge,27
1290,15643794,inCountry,Spain
1291,15643794,hasBalance,0.0
1292,15643794,hasNumberOfProducts,1
1293,15643794,hasCreditCard,True
1294,15643794,IsActiveMember,True
1295,15643794,hasChurned,False
1296,15643794,TenureOf,2
1297,15643794,hasEstimatedSalaryOf,82938.99
1298,15730460,hasCreditScoreOf,722
1299,15730460,hasGender,Male
1300,15730460,isAge,37
1301,15730460,inCountry,France
1302,15730460,hasBalance,0.0
1303,15730460,hasNumberOfProducts,1
1304,15730460,hasCreditCard,False
1305,15730460,IsActiveMember,False
1306,15730460,hasChurned,False
1307,15730460,TenureOf,2
1308,15730460,hasEstimatedSalaryOf,120906.83
1309,15807335,hasCreditScoreOf,676
1310,15807335,hasGender,Female
1311,15807335,isAge,64
1312,15807335,inCountry,Spain
1313,15807335,hasBalance,116954.32
1314,15807335,hasNumberOfProducts,1
1315,15807335,hasCreditCard,True
1316,15807335,IsActiveMember,True
1317,15807335,hasChurned,False
1318,15807335,TenureOf,4
1319,15807335,hasEstimatedSalaryOf,91149.48
1320,15741275,hasCreditScoreOf,623
1321,15741275,hasGender,Female
1322,15741275,isAge,57
1323,15741275,inCountry,France
1324,15741275,hasBalance,71481.79
1325,15741275,hasNumberOfProducts,2
1326,15741275,hasCreditCard,True
1327,15741275,IsActiveMember,True
1328,15741275,hasChurned,False
1329,15741275,TenureOf,7
1330,15741275,hasEstimatedSalaryOf,84421.34
1331,15792607,hasCreditScoreOf,769
1332,15792607,hasGender,Female
1333,15792607,isAge,38
1334,15792607,inCountry,France
1335,15792607,hasBalance,0.0
1336,15792607,hasNumberOfProducts,2
1337,15792607,hasCreditCard,False
1338,15792607,IsActiveMember,False
1339,15792607,hasChurned,False
1340,15792607,TenureOf,2
1341,15792607,hasEstimatedSalaryOf,75578.67
1342,15581539,hasCreditScoreOf,474
1343,15581539,hasGender,Male
1344,15581539,isAge,37
1345,15581539,inCountry,Spain
1346,15581539,hasBalance,0.0
1347,15581539,hasNumberOfProducts,2
1348,15581539,hasCreditCard,False
1349,15581539,IsActiveMember,False
1350,15581539,hasChurned,False
1351,15581539,TenureOf,3
1352,15581539,hasEstimatedSalaryOf,57175.32
1353,15680736,hasCreditScoreOf,597
1354,15680736,hasGender,Female
1355,15680736,isAge,72
1356,15680736,inCountry,Germany
1357,15680736,hasBalance,124978.19
1358,15680736,hasNumberOfProducts,2
1359,15680736,hasCreditCard,True
1360,15680736,IsActiveMember,True
1361,15680736,hasChurned,False
1362,15680736,TenureOf,6
1363,15680736,hasEstimatedSalaryOf,7144.46
1364,15567078,hasCreditScoreOf,789
1365,15567078,hasGender,Female
1366,15567078,isAge,27
1367,15567078,inCountry,France
1368,15567078,hasBalance,66201.96
1369,15567078,hasNumberOfProducts,1
1370,15567078,hasCreditCard,True
1371,15567078,IsActiveMember,True
1372,15567078,hasChurned,False
1373,15567078,TenureOf,8
1374,15567078,hasEstimatedSalaryOf,79458.12
1375,15605263,hasCreditScoreOf,552
1376,15605263,hasGender,Male
1377,15605263,isAge,33
1378,15605263,inCountry,France
1379,15605263,hasBalance,140931.57
1380,15605263,hasNumberOfProducts,1
1381,15605263,hasCreditCard,False
1382,15605263,IsActiveMember,True
1383,15605263,hasChurned,False
