,CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
146,8064-RAVOH,Oxnard,93030,34.223244,-119.18012,Male,False,False,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,49.85,49.85,False
147,2378-HTWFW,Newman,95360,37.343846,-121.039391,Male,True,False,False,35,True,True,Fiber optic,True,False,False,False,False,True,Month-to-month,False,Credit card (automatic),91.0,3180.5,False
148,5666-CYCYZ,Montebello,90640,34.015217,-118.109962,Female,False,False,False,24,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Electronic check,89.55,2259.35,False
149,8778-LMWTJ,River Pines,95675,38.545775,-120.743325,Female,False,False,False,9,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,74.85,708.2,False
150,0581-MDMPW,San Jose,95148,37.339533,-121.777179,Female,False,False,False,24,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),88.95,2072.75,False
151,2996-XAUVF,Needles,92363,34.711224,-114.702256,Male,False,False,False,70,False,No phone service,DSL,False,False,False,True,False,True,Two year,True,Mailed check,40.05,2799.75,False
152,4999-IEZLT,Susanville,96130,40.559177,-120.612113,Male,False,False,False,66,False,No phone service,DSL,False,False,False,True,False,False,One year,False,Credit card (automatic),29.45,1983.15,False
153,2483-XSSMZ,Orinda,94563,37.873916,-122.20522,Female,False,False,False,39,True,False,DSL,True,False,False,False,False,False,One year,True,Electronic check,47.85,1886.4,False
154,7996-BPXHY,San Francisco,94111,37.801776,-122.402293,Female,False,True,True,13,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),25.0,332.5,False
155,4254-QPEDE,Banning,92220,33.936298,-116.849577,Female,False,True,False,52,False,No phone service,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),66.25,3330.1,False
156,6898-RBTLU,Whittier,90602,33.972119,-118.020188,Female,False,True,True,49,True,True,DSL,False,True,False,True,True,True,Two year,False,Bank transfer (automatic),79.3,3902.45,False
157,9411-TPQQV,Santa Barbara,93109,34.406256,-119.726936,Female,False,False,False,40,False,No phone service,DSL,True,False,False,True,True,True,One year,True,Bank transfer (automatic),54.55,2236.2,False
158,6746-WAUWT,Salida,95368,37.713152,-121.08739,Male,False,False,False,19,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),19.7,386.5,False
159,6116-RFVHN,Roseville,95747,38.784329,-121.373245,Female,False,True,False,34,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.45,3414.65,False
160,6227-FBDXH,Essex,92332,34.9436,-115.287901,Male,False,True,False,69,True,True,Fiber optic,False,False,True,False,True,True,One year,False,Bank transfer (automatic),99.5,6841.45,False
161,2805-AUFQN,Traver,93673,36.456091,-119.486225,Female,False,False,False,25,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.8,475.2,False
162,2669-OIDSD,Long Beach,90810,33.819814,-118.222416,Female,False,True,False,48,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Credit card (automatic),100.05,4834,False
163,2363-BJLSL,Bonita,91902,32.67117,-117.00232,Male,False,False,False,62,True,False,DSL,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),80.4,4981.15,False
164,6121-TNHBO,Sacramento,95822,38.512569,-121.495184,Female,True,False,False,63,True,True,DSL,True,True,True,True,True,False,One year,False,Bank transfer (automatic),83.0,5243.05,False
165,4423-JWZJN,Springville,93265,36.245926,-118.693138,Male,False,True,True,64,True,True,Fiber optic,False,False,True,False,False,True,One year,False,Credit card (automatic),90.25,5629.15,False
166,3279-DYZQM,Santa Clarita,91350,34.502432,-118.41459,Male,False,True,True,71,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.45,1378.45,False
167,3199-XGZCY,Granada Hills,91344,34.291273,-118.505104,Female,False,False,False,8,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.25,576.7,False
168,0506-YLVKJ,Sultana,93666,36.545353,-119.338535,Male,False,True,True,46,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.2,917.45,False
169,1080-BWSYE,Irvine,92618,33.667145,-117.732135,Male,True,True,False,64,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.65,1740.8,False
170,7581-EBBOU,Volcano,95689,38.481902,-120.603668,Female,False,False,False,60,True,False,DSL,False,True,True,True,True,False,One year,True,Credit card (automatic),70.15,4224.7,False
171,0254-KCJGT,Bodega Bay,94923,38.377165,-123.037957,Male,False,True,False,52,True,True,DSL,True,True,True,True,False,True,One year,True,Credit card (automatic),81.4,4354.45,False
172,9782-LGXMC,Walnut Creek,94598,37.916648,-122.008483,Female,False,True,True,49,True,False,DSL,True,False,True,True,False,False,Month-to-month,False,Bank transfer (automatic),61.75,3024.15,False
173,9693-XMUOB,Palo Alto,94304,37.386978,-122.177746,Male,True,True,False,59,False,No phone service,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,50.25,2997.45,False
174,5176-OLSKT,Sloughhouse,95683,38.470423,-121.114897,Female,False,True,False,66,True,True,DSL,True,True,True,False,False,False,Two year,False,Bank transfer (automatic),66.9,4370.25,False
175,7503-EPSZW,River Pines,95675,38.545775,-120.743325,Female,False,True,True,64,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,24.05,1559.15,False
176,8510-TMWYB,Sacramento,95814,38.584505,-121.491956,Female,False,True,True,54,True,True,DSL,False,True,True,False,False,False,Two year,True,Bank transfer (automatic),59.8,3246.45,False
177,5726-CVNYA,Cutler,93615,36.497895,-119.285484,Female,False,True,False,8,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.85,146.6,False
178,6762-NSODU,Los Angeles,90015,34.039224,-118.266293,Female,False,True,True,46,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.4,958.15,False
179,8756-RDDLT,San Leandro,94577,37.717196,-122.159338,Female,False,False,False,68,False,No phone service,DSL,False,True,False,True,False,True,Month-to-month,False,Electronic check,44.95,3085.35,False
180,9825-YCXWZ,Loma Mar,94021,37.266388,-122.26308,Female,True,False,False,41,True,False,Fiber optic,False,False,True,True,True,True,One year,True,Bank transfer (automatic),101.1,4016.2,False
181,6341-JVQGF,Van Nuys,91406,34.195685,-118.490752,Female,False,True,False,31,True,False,DSL,True,False,True,True,True,True,One year,True,Mailed check,81.15,2545.75,False
182,1207-BLKSA,Redwood City,94061,37.461251,-122.235414,Female,False,True,True,52,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,23.05,1255.1,False
183,3071-VBYPO,Whittier,90604,33.929704,-118.01208,Male,False,True,True,3,True,False,Fiber optic,True,True,False,False,True,False,Month-to-month,False,Electronic check,89.85,248.4,False
184,3571-DPYUH,Temecula,92592,33.507255,-117.029473,Male,False,True,True,58,True,True,Fiber optic,False,True,False,True,True,False,One year,True,Credit card (automatic),94.7,5430.35,False
185,0621-CXBKL,Copperopolis,95228,37.943954,-120.67108,Female,False,False,False,53,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,18.7,1005.7,False
186,8404-VIOMB,Lakehead,96051,40.883853,-122.418258,Female,False,False,False,66,False,No phone service,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),62.5,4136.4,False
187,5203-XEHAX,Macdoel,96058,41.769709,-121.92063,Female,False,False,False,34,True,False,DSL,True,True,False,False,False,True,One year,False,Electronic check,64.35,2053.05,False
188,1156-ZFYDO,Glendale,91201,34.17051,-118.289463,Female,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.75,19.75,False
189,4735-BJKOU,Los Angeles,90039,34.110845,-118.259595,Female,False,False,False,40,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.15,804.85,False
190,0432-CAJZV,Onyx,93255,35.676978,-118.101378,Male,False,False,False,3,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Mailed check,90.7,237.65,False
191,3021-VLNRJ,Encino,91436,34.152875,-118.486056,Female,False,False,True,50,True,False,DSL,True,False,True,True,True,False,One year,True,Credit card (automatic),70.8,3478.15,False
192,5043-TRZWM,Los Angeles,90022,34.02381,-118.156582,Female,False,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,75.55,75.55,False
193,3129-AAQOU,Trabuco Canyon,92679,33.631119,-117.567346,Female,False,True,True,19,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.6,485.9,False
194,5997-OPVFA,Montrose,91020,34.2112,-118.230625,Male,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),89.05,6254.45,False
195,6067-NGCEU,Topanga,90290,34.115192,-118.61017,Female,False,False,False,65,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Credit card (automatic),111.05,7107,False
196,0689-DSXGL,Yreka,96097,41.764869,-122.671316,Female,False,True,True,52,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Bank transfer (automatic),85.8,4433.3,False
197,7351-KYHQH,Montague,96064,41.759864,-122.379175,Female,True,False,False,7,True,False,DSL,False,True,True,False,True,False,Month-to-month,True,Electronic check,64.95,493.65,False
198,8896-RAZCR,Oro Grande,92368,34.647959,-117.296957,Female,False,False,False,44,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.9,868.1,False
199,2419-FSORS,Salinas,93906,36.722898,-121.633648,Male,False,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Electronic check,108.4,7719.5,False
200,6689-VRRTK,Camarillo,93010,34.227846,-119.079903,Female,True,False,False,44,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),109.8,4860.35,False
201,5696-CEIQJ,Riverside,92504,33.9108,-117.398153,Male,False,True,True,67,True,False,Fiber optic,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),103.15,6895.5,False
202,9750-BOOHV,Torrance,90501,33.833699,-118.314387,Female,False,False,False,32,False,No phone service,DSL,True,False,False,False,False,False,One year,False,Mailed check,30.15,927.65,False
203,6198-RTPMF,Oregon House,95962,39.342587,-121.249833,Female,False,True,False,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,92.6,1579.7,False
204,2809-ZMYOQ,Camptonville,95922,39.432127,-121.099287,Female,False,False,False,32,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.35,3334.9,False
205,3865-ZYKAD,Sacramento,95831,38.494832,-121.529447,Male,True,True,False,69,True,True,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),84.9,5785.65,False
206,2874-YXVVA,Herlong,96113,40.198234,-120.18089,Female,False,False,False,34,True,False,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,105.1,3634.8,False
207,5482-VXSXJ,Tehama,96090,40.021787,-122.127576,Male,False,False,False,22,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Mailed check,93.2,2157.3,False
208,6461-PPAXN,Napa,94559,38.232389,-122.324944,Female,False,True,False,35,True,False,DSL,True,False,False,True,False,False,One year,True,Bank transfer (automatic),54.95,1916,False
209,6088-BXMRG,Cabazon,92230,33.929812,-116.76058,Female,False,True,True,32,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,98.85,3089.6,False
210,7105-MXJLL,Valencia,91355,34.43987,-118.644609,Female,True,True,False,26,True,False,DSL,False,False,True,False,False,True,One year,False,Mailed check,60.7,1597.4,False
211,4086-WITJG,Los Angeles,90007,34.027337,-118.28515,Male,False,True,True,71,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.7,1301.1,False
212,7339-POGZN,Pasadena,91107,34.159007,-118.087353,Female,False,False,False,4,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,50.7,214.55,False
213,6870-ECSHE,Sun City,92586,33.707483,-117.200006,Female,False,False,False,2,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.45,34.8,False
